"File","Path","Line","Kind","Name"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","9615","assigned function","GRM_Patch.UpdateAnnivAndBdayFormat"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","9719","assigned function","GRM_Patch.FixMissingBday"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","9736","assigned function","GRM_Patch.AddNickNames"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","9752","assigned function","GRM_Patch.FixBirthdayUnknown"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","9851","assigned function","GRM_Patch.FixLeaveRejoinDateError"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","9877","assigned function","GRM_Patch.FixLastOnline"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","9893","assigned function","GRM_Patch.FixMissingMythicRating"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","9906","assigned function","GRM_Patch.RestructureBackupDB"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","9933","assigned function","GRM_Patch.FixMissingRankName"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","9946","assigned function","GRM_Patch.FixEventLog"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","9975","assigned function","GRM_Patch.FixLocalizationTimestampBug"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","10043","assigned function","GRM_Patch.FixBirthdayPostAnniversary"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","10110","assigned function","GRM_Patch.AltGroupUpdateTweakNewDB"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","10268","assigned function","GRM_Patch.AddNickNamesToPlayer"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","10278","assigned function","GRM_Patch.AddNickNamesToAltGroups"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","10303","assigned function","GRM_Patch.FixPotentialAltIssue"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","10400","assigned function","GRM_Patch.FixMaxLevelMacroSetting"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","10415","assigned function","GRM_Patch.AdjustMinimapRad"
"GRM_Patches.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Patches.lua","10430","assigned function","GRM_Patch.FixLegacyAltGroupData"
"GRM_Professions.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Professions.lua","10","assigned function","Prof.GetProfessionTag"
"GRM_Professions.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Professions.lua","17","assigned function","Prof.GetProfessionNameByID"
"GRM_Professions.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Professions.lua","24","assigned function","Prof.GetProfessionIcon"
"GRM_Professions.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Professions.lua","31","assigned function","Prof.GetProfessionsNote"
"GRM_Professions.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Professions.lua","77","assigned function","Prof.RemoveAllProfessionNotes"
"GRM_Professions.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Professions.lua","94","assigned function","Prof.RemoveProfessionNote"
"GRM_Professions.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Professions.lua","146","assigned function","Prof.AppendProfessionReportToNote"
"GRM_Professions.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Professions.lua","260","assigned function","Prof.SetCustomNoteDirectly"
"GRM_Professions.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Professions.lua","276","assigned function","Prof.InitiateProfessionUpdate"
"GRM_Professions.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Professions.lua","319","assigned function","Prof.ReportProfChanges"
"GRM_Professions.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Professions.lua","347","assigned function","Prof.ReportPlayersNotUpdated"
"GRM_Professions.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Professions.lua","376","assigned function","Prof.AutoStartProfessionUpdate"
"GRM_Realms.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Realms.lua","432","assigned function","GRM.GetRealmNames"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","8","assigned function","GRM_R.BuildRosterFrames"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","28","assigned function","GRM_UI.RosterFrameSetScript"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","259","assigned function","GRM_R.ClearPlayerSearch"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","262","assigned function","GRM_R.ClearNoteSearch"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","298","assigned function","GRM_R.ResetColumnTextColors"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","311","local function","lookupValue"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","347","assigned function","GRM_R.IsOverAnyRankSelectionButtons"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","378","assigned function","GRM_R.BuildPromotionRankSelectionDropDown"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","410","assigned function","GRM_R.BuildDemotionRankSelectionDropDown"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","443","assigned function","GRM_R.RankSelection"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","455","assigned function","GRM_R.ConfigureMacroForRightClick"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","496","assigned function","GRM_R.PromotePlayer"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","511","assigned function","GRM_R.DemotePlayer"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","527","assigned function","GRM_R.KickPlayer"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","544","assigned function","GRM_R.RefreshOnlineStatus"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","574","assigned function","GRM_R.GetAllMembersAsArray"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","582","assigned function","addPlayer"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","706","assigned function","GRM_R.SortNames"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","771","assigned function","GRM_R.SortLastOnline"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","834","assigned function","GRM_R.SortMythicScore"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","899","assigned function","GRM_R.SortNote"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","964","assigned function","GRM_R.SortOfficerNote"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1029","assigned function","GRM_R.SortCustomNote"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1096","assigned function","GRM_R.SortRank"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1203","assigned function","GRM_R.SortAlphabeticallyWithinRank"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1237","assigned function","GRM_R.SortLastOnlineWithinRank"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1271","assigned function","GRM_R.SortByLevelWithinRank"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1305","assigned function","GRM_R.SortByMythicWithinRank"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1339","assigned function","GRM_R.SortByNoteWithinRank"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1373","assigned function","GRM_R.SortByOfficerNoteWithinRank"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1407","assigned function","GRM_R.SortByCustomNoteWithinRank"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1441","assigned function","GRM_R.SortLevel"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1499","assigned function","GRM_R.RosterRightClickCancel"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1506","assigned function","GRM_R.RosterRightClickWhisper"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1517","assigned function","GRM_R.RefreshRosterName"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1542","assigned function","GRM_R.BuildGuildRoster"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1668","assigned function","GRM_R.BuildGuildRosterButtons"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1955","assigned function","GRM_R.UpdateGuildRosterTooltip"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1985","assigned function","GRM_R.UpdateNoteText"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","1999","assigned function","GRM_R.NameSearchTT"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2009","assigned function","GRM_R.NoteSearchTT"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2019","assigned function","GRM_R.TooltipReset"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2026","assigned function","GRM_R.SetGuildRosterValues"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2100","assigned function","GRM_R.RosterShiftDown"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2157","assigned function","GRM_R.RosterShiftUp"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2213","assigned function","GRM_R.RosterSetLastValue"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2226","assigned function","GRM_R.RosterSetFirstValue"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2238","assigned function","GRM_R.LoadRosterFrame"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2281","assigned function","GRM_R.InitializeRosterLoadButton"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2329","assigned function","GRM_R.ShowOfflineLogic"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2345","assigned function","GRM_R.OpenRosterOptions"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2362","assigned function","GRM_R.OpenRosterOptionsButtonTT"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2378","assigned function","GRM_R.ShowMainsLogic"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2399","assigned function","GRM_R.ShowAltsLogic"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2415","assigned function","GRM_R.ShowMainTag"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2427","assigned function","GRM_R.ShowAltTag"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2439","assigned function","GRM_R.GroupByMainLogic"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2457","assigned function","GRM_R.GroupByMainTT"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2467","assigned function","GRM_R.NumRowsSliderLogic"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2485","assigned function","GRM_R.NumRowsSliderTT"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2495","assigned function","GRM_R.SliderMouseUpLogic"
"GRM_Roster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Roster.lua","2507","assigned function","GRM_R.ConfigureRosterOptions"
"GRM_SaveVar_API.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_SaveVar_API.lua","40","assigned function","GRM.S"
"GRM_SaveVar_API.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_SaveVar_API.lua","80","assigned function","GRM.GetPlayer"
"GRM_SaveVar_API.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_SaveVar_API.lua","97","assigned function","GRM.GetFormerPlayer"
"GRM_SaveVar_API.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_SaveVar_API.lua","114","assigned function","GRM.GetGuild"
"GRM_SaveVar_API.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_SaveVar_API.lua","127","assigned function","GRM.GetFormerMembers"
"GRM_SaveVar_API.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_SaveVar_API.lua","140","assigned function","GRM.GetLog"
"GRM_SaveVar_API.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_SaveVar_API.lua","153","assigned function","GRM.GetEvents"
"GRM_SaveVar_API.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_SaveVar_API.lua","166","assigned function","GRM.GetAddOnUserGuildAlts"
"GRM_SaveVar_API.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_SaveVar_API.lua","179","assigned function","GRM.GetGuildAlts"
"GRM_SaveVar_API.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_SaveVar_API.lua","190","assigned function","GRM.GetClubMemberInfo"
"GRM_SaveVar_API.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_SaveVar_API.lua","219","assigned function","GRM.GetGuildRosterInfo_ClassicMethod"
"GRM_SaveVar_API.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_SaveVar_API.lua","238","assigned function","GRM.GetMemberInfoWithFullName"
"GRM_SaveVar_API.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_SaveVar_API.lua","254","assigned function","GRM.GetListOfGuildies"
"GRM_SaveVar_API.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_SaveVar_API.lua","277","assigned function","GRM.GetIndexOfPlayerOnList"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","15","assigned function","Scan.NoLivecheck"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","33","assigned function","Scan.NoLiveReset"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","42","assigned function","Scan.LogPrecheck"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","69","assigned function","Scan.RosterPreCheck"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","102","assigned function","Scan.HeartbeatCheck"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","201","assigned function","Scan.BuildNewRoster"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","231","assigned function","Scan.CleanUpNameRepeatedServer"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","245","assigned function","Scan.RosterDiscrepancyPassed"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","263","assigned function","Scan.BuildRosterClassicMethod"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","425","assigned function","Scan.GetClubMemberTable"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","443","assigned function","Scan.GetGuildMemberIndexTable"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","457","assigned function","Scan.UpdateRosterWithCommunitiesAPI"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","547","assigned function","Scan.FinalizeRosterBuild"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","593","assigned function","Scan.BaseScanningComplete_MoveToChanges"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","621","assigned function","Scan.BuildNewGuildOrNameChange"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","712","assigned function","Scan.ProcessGuildNameChange"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","768","assigned function","Scan.GuildNameChanged"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","787","assigned function","Scan.GUID_EdgeCaseMatch"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","799","assigned function","Scan.processNewGUIDFormerMembers"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","837","assigned function","Scan.CheckPlayerChanges"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","935","assigned function","Scan.FinishedScan"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","956","assigned function","Scan.CheckLogChanges"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","1083","assigned function","Scan.CheckRosterChanges"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","1363","assigned function","Scan.CheckLogJoinOrLeave"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","1458","assigned function","Scan.RecordKickChanges"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","1659","assigned function","Scan.RecordChanges"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","1805","assigned function","Scan.RecordJoinChanges"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","2114","assigned function","Scan.IsRejoinAndSetDetails"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","2481","assigned function","Scan.CheckPlayerEvents"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","2529","assigned function","Scan.CheckPlayerAnniversary"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","2623","assigned function","Scan.CheckPlayerBirthday"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","2714","assigned function","Scan.FinalReport"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","2755","assigned function","Scan.FinalLeftPlayersReport"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","2856","assigned function","Scan.FinalReportInformation"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","2905","assigned function","Scan.AnnounceIfBirthday"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","2954","assigned function","Scan.CheckForDeadAccounts"
"GRM_ScanRoster.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_ScanRoster.lua","3034","assigned function","Scan.FullReportCheck"
